happiness_id,country_id,year_id,Happiness_Score,Life_Satisfaction,Social_Support,Healthy_Life_Expectancy,Freedom,Generosity,Corruption_Perception,Public_Trust,Mental_Health_Index,Work_Life_Balance,Climate_Index
3419,3,2017,6.89,5.09,0.27,51.1,0.27,0.32,0.88,0.39,59.22,6.84,40.02
3420,16,2013,7.79,4.62,0.61,71.28,0.85,0.05,0.83,0.56,49.31,4.26,49.56
3421,8,2006,6.48,4.68,0.12,69.91,0.39,0.28,0.53,0.37,61.95,8.16,38.47
3422,6,2009,5.98,4.11,0.47,53.4,0.71,-0.07,0.07,0.62,41.16,7.33,32.95
3423,16,2017,5.3,6.76,0.63,70.83,0.15,0.07,0.57,0.66,64.53,7.6,73.11
3424,1,2020,4.82,4.66,0.85,84.95,0.76,0.06,0.36,0.1,94.88,4.72,93.05
3425,4,2020,4.77,8.33,0.23,83.06,0.55,-0.03,0.54,0.7,51.66,6.8,39.06
3426,6,2007,6.18,8.91,0.82,50.09,0.27,0.41,0.65,0.9,68.66,6.17,85.7
3427,8,2008,6.76,6.48,0.23,77.84,0.49,0.28,0.64,0.03,74.36,4.61,56.55
3428,5,2015,6.39,6.25,0.68,62.38,0.7,-0.0,0.67,0.55,50.79,7.87,73.27
3429,6,2018,3.99,5.74,0.43,52.23,0.01,-0.03,0.68,0.6,59.81,6.3,83.46
3430,1,2007,5.47,7.19,0.11,60.36,0.64,-0.19,0.11,0.71,94.68,4.14,79.71
3431,20,2020,6.96,7.04,0.71,61.26,0.54,0.04,0.19,0.39,57.74,4.83,39.57
3432,5,2019,5.38,5.72,0.22,68.31,0.22,0.17,0.63,0.82,78.12,4.36,38.08
3433,16,2014,5.68,5.72,0.18,73.14,0.75,-0.01,0.41,0.54,48.22,4.87,94.69
3434,5,2013,6.86,7.22,0.36,76.22,0.3,0.29,0.76,0.41,80.19,4.13,35.56
3435,19,2015,6.31,6.77,0.65,58.61,0.28,0.09,0.12,0.72,56.75,5.23,45.29
3436,1,2020,5.05,7.59,0.23,61.26,0.47,0.02,0.19,0.93,53.88,7.16,60.68
3437,6,2014,7.48,8.71,0.18,60.79,0.68,0.46,0.56,0.81,47.45,8.76,87.47
3438,19,2021,3.81,7.9,0.01,62.7,0.93,-0.02,0.5,0.93,42.81,4.26,72.18
3439,5,2023,7.98,5.52,0.47,84.99,0.14,0.08,0.27,0.27,98.07,4.8,69.98
3440,19,2006,3.59,7.8,0.43,77.23,0.4,0.07,0.41,0.12,64.83,3.01,78.44
3441,7,2006,3.07,6.25,0.23,84.12,0.07,-0.03,0.03,0.53,86.66,4.35,86.15
3442,1,2010,7.45,7.89,0.05,74.26,0.76,-0.05,0.04,0.04,95.21,5.51,46.28
3443,3,2023,4.22,8.43,0.43,64.22,0.45,0.01,0.09,0.67,52.24,5.77,31.32
3444,20,2012,6.65,5.25,0.79,63.64,0.71,0.4,0.58,0.24,92.19,4.6,38.9
3445,5,2007,7.06,5.19,0.72,67.1,0.32,0.34,0.86,0.45,82.48,3.9,41.56
3446,1,2018,7.29,6.16,0.86,64.59,0.84,0.28,0.26,0.66,74.68,6.38,32.8
3447,3,2020,7.96,4.26,0.01,78.99,0.53,0.12,0.03,0.48,88.54,5.46,82.33
3448,3,2005,4.47,7.43,0.97,66.28,0.94,0.16,0.71,0.24,46.64,5.56,91.94
3449,8,2007,6.55,7.75,0.34,60.35,0.08,-0.01,0.86,0.88,55.82,8.37,79.75
3450,19,2022,3.58,5.73,0.99,77.12,0.51,-0.15,0.14,0.76,47.86,6.37,43.2
3451,3,2013,5.03,6.33,0.25,79.9,0.77,0.03,0.39,0.6,93.76,5.33,72.45
3452,7,2010,7.24,6.95,0.47,64.72,0.6,0.15,0.16,0.7,45.93,4.52,66.44
3453,1,2005,4.84,4.37,0.35,73.37,0.02,-0.16,0.11,0.42,98.8,5.57,87.4
3454,4,2014,5.96,7.56,0.36,52.06,0.97,-0.14,0.65,0.38,46.59,8.17,95.96
3455,4,2010,5.52,6.63,0.84,68.53,0.3,-0.02,0.97,0.16,79.71,8.79,82.01
3456,5,2016,6.23,7.12,0.75,51.57,0.25,0.06,0.68,0.8,79.63,5.26,65.88
3457,16,2008,7.86,7.62,0.99,51.02,0.49,0.08,0.98,0.38,95.87,4.25,65.77
3458,19,2017,3.28,7.38,0.61,71.45,0.54,-0.12,0.43,0.69,59.39,8.49,86.55
3459,16,2021,5.87,4.48,0.46,60.62,0.77,-0.04,0.9,0.3,59.92,3.87,38.58
3460,3,2012,7.32,7.91,0.09,75.99,0.39,-0.02,0.21,0.8,90.78,4.78,40.73
3461,1,2024,5.41,7.05,1.0,81.36,0.44,-0.15,0.12,0.11,98.71,4.22,54.05
3462,5,2007,3.39,7.57,0.55,54.88,0.53,0.03,0.7,0.63,41.81,6.39,82.3
3463,6,2016,5.8,5.31,0.7,75.36,0.39,-0.15,0.37,0.81,78.12,5.45,34.62
3464,3,2011,4.66,5.11,0.41,68.01,0.91,0.29,0.32,0.66,54.62,4.72,54.1
3465,19,2016,3.77,8.13,0.55,53.92,0.85,0.07,0.67,0.7,83.68,7.61,52.3
3466,4,2006,7.25,5.95,0.94,72.81,0.45,0.03,0.33,0.53,86.36,6.98,64.0
3467,8,2018,5.61,6.88,0.17,71.33,0.0,-0.11,0.57,0.56,85.75,8.97,62.46
3468,1,2009,7.67,6.76,0.29,68.05,0.9,-0.04,0.3,0.07,66.13,4.87,80.01
3469,20,2013,7.03,6.93,0.15,82.43,0.12,-0.04,0.78,0.25,49.47,8.07,73.79
3470,16,2015,6.46,4.35,0.79,68.24,0.24,0.49,0.31,0.72,75.09,4.82,93.19
3471,5,2009,3.03,5.51,0.06,84.67,0.15,0.38,0.53,0.95,87.34,3.05,42.65
3472,16,2007,5.14,4.33,0.08,67.82,0.18,-0.19,0.02,0.54,94.73,3.91,60.25
3473,1,2021,3.99,6.4,0.3,54.05,0.8,0.23,0.79,0.73,67.16,6.05,58.01
3474,16,2006,7.55,8.51,0.51,66.47,0.58,-0.02,0.62,0.68,54.74,7.86,37.88
3475,1,2005,3.87,5.95,0.41,56.38,0.96,-0.13,0.19,1.0,47.13,3.34,41.54
3476,16,2011,4.43,7.91,0.04,70.9,0.23,0.29,0.22,0.8,87.86,7.99,53.56
3477,7,2018,5.58,5.44,0.96,74.26,0.49,-0.11,0.26,0.63,72.12,7.3,81.44
3478,6,2009,4.32,8.28,0.95,66.4,0.98,0.11,0.58,0.12,80.45,3.21,40.51
3479,3,2023,4.05,6.1,0.28,53.42,0.83,0.24,0.55,0.36,49.55,3.64,48.57
3480,3,2015,6.0,5.78,0.73,66.4,0.73,0.19,0.27,0.25,40.39,3.45,77.35
3481,19,2006,3.44,7.49,0.58,52.85,0.19,0.48,0.69,0.85,98.05,7.07,71.77
3482,20,2012,3.29,6.56,0.24,73.87,0.77,0.35,0.89,0.45,88.65,6.37,37.31
3483,20,2013,4.86,5.69,0.26,77.66,0.35,0.34,0.04,0.54,64.0,5.15,96.06
3484,19,2007,6.6,4.29,0.49,83.68,0.53,0.05,0.42,0.96,67.43,3.53,40.36
3485,8,2006,5.77,4.83,0.42,55.21,0.61,-0.19,0.59,0.84,95.74,5.36,34.3
3486,3,2011,5.11,7.86,0.29,68.63,0.61,0.31,0.59,0.79,52.46,7.09,51.3
3487,8,2009,5.83,8.6,0.81,69.86,0.73,0.5,0.02,0.14,88.17,3.56,31.85
3488,1,2009,4.83,4.84,0.48,82.29,0.66,0.08,0.21,0.02,41.08,8.14,32.15
3489,1,2024,7.68,6.85,0.65,71.95,0.07,0.49,0.06,0.13,92.54,3.38,70.51
3490,4,2017,3.27,4.17,0.19,55.09,0.46,-0.1,0.57,0.74,75.36,6.65,92.51
3491,16,2024,6.37,5.45,0.53,65.27,0.66,0.01,0.65,0.41,68.65,4.13,58.18
3492,20,2010,7.46,6.24,0.32,72.92,0.3,-0.08,0.16,0.12,82.39,3.55,51.15
3493,4,2024,7.02,7.68,0.53,74.51,0.31,0.13,0.33,0.74,44.06,5.13,94.02
3494,6,2022,3.92,4.22,0.78,80.21,0.12,0.36,0.33,0.19,51.73,7.0,34.3
3495,19,2006,4.48,7.91,0.77,56.32,0.42,0.04,0.82,0.59,64.42,3.73,63.13
3496,19,2010,6.59,5.01,0.35,83.3,0.99,0.43,0.19,0.74,77.07,5.85,47.68
3497,1,2013,3.42,7.8,0.69,52.07,0.29,0.18,0.55,0.61,48.67,5.44,56.72
3498,3,2007,7.06,7.13,0.94,84.43,0.53,0.13,0.78,0.99,62.77,5.56,58.76
3499,8,2005,6.59,5.7,0.63,80.02,0.74,0.35,0.83,0.43,55.65,8.66,68.16
3500,20,2005,6.65,7.62,0.15,73.11,0.01,-0.13,0.67,0.31,78.73,5.09,61.73
3501,4,2023,3.5,5.18,0.68,75.72,0.9,0.34,0.3,0.2,95.16,8.95,99.16
3502,8,2009,6.59,5.1,0.1,52.54,0.39,-0.03,0.82,0.5,49.96,6.23,31.79
3503,4,2017,6.4,4.31,0.87,51.45,0.87,-0.0,0.74,0.85,51.36,8.05,83.04
3504,16,2023,7.15,5.97,0.52,53.56,0.04,0.22,0.7,0.95,76.03,5.09,33.57
3505,6,2016,3.21,4.49,0.39,53.06,0.15,0.43,0.07,0.97,67.21,3.51,60.17
3506,6,2020,3.12,6.1,0.06,69.16,0.32,0.2,0.04,0.53,83.09,3.51,44.13
3507,8,2023,4.87,4.05,0.38,57.54,0.35,0.25,0.7,0.61,57.27,6.44,96.17
3508,8,2007,3.74,4.78,0.9,80.11,0.85,0.34,0.94,0.58,72.69,8.58,80.57
3509,8,2016,5.79,8.66,0.02,65.6,0.01,-0.02,0.77,0.47,63.21,3.43,62.4
3510,4,2009,7.59,7.98,0.47,74.34,0.64,0.38,0.83,0.15,56.88,7.13,96.66
3511,16,2006,4.96,5.18,0.93,72.85,0.13,0.09,0.54,0.07,83.76,6.38,80.49
3512,7,2011,7.22,7.59,0.39,61.19,0.82,-0.08,0.3,0.44,87.75,6.91,96.64
3513,8,2017,3.0,7.34,0.43,58.51,0.78,0.05,0.68,0.19,59.74,4.29,79.32
3514,3,2019,3.84,4.88,0.58,61.99,0.5,-0.03,0.71,0.89,77.38,3.42,35.44
3515,20,2007,3.15,5.86,0.46,77.88,0.21,-0.04,0.68,0.76,50.72,3.45,73.14
3516,20,2024,4.64,8.57,0.17,70.52,0.63,-0.0,0.95,0.62,87.46,4.48,98.62
3517,4,2009,7.54,7.69,0.02,58.87,0.16,-0.07,0.37,0.05,56.88,4.28,44.99
3518,8,2012,3.48,7.8,0.61,78.62,0.19,0.27,0.04,0.62,50.26,3.76,85.49
3519,1,2005,6.03,6.82,0.92,51.92,0.63,0.21,0.91,0.62,96.4,4.59,42.92
3520,19,2012,5.26,7.33,0.11,74.47,0.99,0.25,0.16,0.44,65.35,6.2,61.66
3521,7,2022,7.69,6.54,0.21,65.37,0.89,0.04,0.7,0.66,78.61,8.7,35.93
3522,3,2024,3.61,7.7,0.37,75.6,0.59,0.34,0.87,0.86,88.55,8.53,53.84
3523,16,2020,4.06,7.66,0.81,82.46,0.54,-0.11,0.31,0.76,81.17,4.63,84.34
3524,1,2022,3.15,4.16,0.27,76.25,1.0,0.2,0.83,0.47,73.88,3.4,33.17
3525,6,2024,5.17,7.16,0.88,65.47,0.55,-0.01,0.33,0.26,62.3,8.97,52.41
3526,1,2016,4.39,7.15,0.05,55.28,0.42,0.17,0.79,0.48,95.11,5.86,74.08
3527,4,2017,7.35,4.34,0.94,78.22,0.91,0.03,0.07,0.95,48.01,8.87,96.4
3528,7,2017,6.02,6.05,0.56,66.12,0.23,0.35,0.66,0.82,93.04,6.23,47.17
3529,5,2014,6.07,8.49,0.66,52.64,0.1,0.42,0.68,0.03,82.59,8.32,42.12
3530,5,2011,5.66,8.77,0.37,75.17,0.63,0.32,0.49,0.78,74.28,5.68,44.26
3531,8,2018,3.46,7.91,0.78,60.21,0.1,-0.08,0.69,0.17,59.48,6.73,46.58
3532,8,2020,5.23,4.76,0.17,51.71,0.37,-0.01,0.92,0.57,48.76,6.21,74.68
3533,4,2019,8.0,5.87,0.05,81.6,0.42,0.44,0.73,0.81,66.59,4.32,99.91
3534,16,2016,7.18,4.91,0.4,66.91,0.55,0.11,0.96,0.56,87.03,7.58,66.65
3535,8,2013,7.47,7.26,0.85,59.83,0.99,0.46,0.45,0.4,84.72,3.33,49.0
3536,19,2012,7.12,7.87,0.75,75.07,0.22,0.07,0.53,0.32,78.73,5.17,82.29
3537,7,2022,3.52,8.42,0.52,81.01,0.38,0.47,0.26,0.31,99.55,8.22,41.08
3538,4,2022,4.14,8.3,0.57,50.01,0.13,0.45,0.99,0.84,98.36,6.02,32.1
3539,20,2017,3.02,4.5,0.13,74.07,0.61,0.26,0.06,0.83,64.0,3.47,72.37
3540,6,2022,4.52,4.63,0.84,76.85,0.73,-0.19,0.36,0.82,51.55,4.25,44.72
3541,4,2019,3.54,8.55,0.79,57.35,0.48,0.08,0.3,0.28,67.83,3.66,57.95
3542,4,2008,5.36,8.22,0.66,67.14,0.25,0.44,0.39,0.8,90.67,4.67,46.18
3543,5,2021,6.39,6.3,0.47,53.13,0.62,0.42,0.92,0.04,67.51,3.99,94.26
3544,3,2009,7.37,6.15,0.96,76.14,0.54,-0.07,0.37,0.21,60.16,7.27,53.66
3545,16,2020,6.75,6.76,0.88,79.66,0.17,0.08,0.92,0.51,84.47,6.96,61.44
3546,3,2013,7.69,6.98,0.64,53.79,0.41,0.38,0.42,0.41,79.01,3.81,46.44
3547,19,2014,3.27,5.27,0.37,78.58,0.44,0.2,0.85,0.11,98.12,5.67,35.94
3548,20,2022,3.06,6.02,0.62,77.0,0.98,0.39,0.52,0.04,72.96,4.78,65.88
3549,5,2021,6.31,7.1,0.58,62.14,0.85,0.38,0.31,0.61,98.05,5.02,90.81
3550,20,2022,4.45,5.03,0.39,74.16,0.73,0.44,0.45,0.31,57.46,6.46,54.62
3551,19,2011,4.27,8.99,0.31,50.0,0.89,-0.12,0.42,0.02,91.89,8.39,84.67
3552,3,2008,4.65,5.41,0.41,82.61,0.74,-0.1,0.26,0.43,61.06,8.38,32.28
3553,4,2009,4.35,6.76,0.57,69.26,0.9,-0.14,0.29,0.31,88.58,5.48,46.49
3554,8,2020,5.56,6.77,0.43,71.71,0.05,0.45,0.19,0.58,95.56,5.36,39.2
3555,8,2007,5.2,6.26,0.26,73.26,0.46,0.13,0.34,0.93,77.39,6.11,58.2
3556,1,2022,5.56,5.21,0.76,69.65,0.75,-0.15,0.62,0.31,83.71,5.84,92.6
3557,6,2018,6.36,6.83,0.53,79.99,0.58,0.03,0.39,1.0,97.52,3.37,56.15
3558,16,2019,4.94,4.46,0.07,71.34,0.18,0.05,0.71,0.09,62.51,6.47,72.23
3559,19,2021,4.26,5.93,0.37,81.77,0.34,0.37,0.99,0.09,70.7,6.51,92.87
3560,6,2005,3.83,5.12,0.88,70.38,0.32,0.31,0.38,0.71,93.9,5.7,55.19
3561,16,2021,4.75,4.62,0.76,55.99,0.26,0.28,0.46,0.75,80.37,5.48,55.6
3562,6,2015,6.71,8.63,0.32,81.97,0.34,-0.18,0.16,0.42,92.42,8.63,36.16
3563,3,2021,6.78,7.5,0.94,73.86,0.51,0.44,0.39,0.29,77.1,6.6,54.43
3564,16,2018,6.33,4.84,0.08,74.47,0.85,-0.05,0.73,0.79,84.38,7.9,82.23
3565,3,2024,4.17,8.75,0.96,84.49,0.74,0.24,0.22,0.96,40.78,8.72,89.12
3566,4,2023,5.94,5.08,0.25,52.63,0.84,-0.16,0.18,0.99,60.38,7.86,80.59
3567,5,2011,5.85,5.18,0.01,65.0,0.88,-0.14,0.38,0.63,86.23,8.66,30.48
3568,3,2017,5.42,4.67,0.43,58.37,0.42,-0.19,0.82,0.74,64.24,7.56,38.19
3569,8,2022,5.75,7.64,0.36,72.06,0.35,0.2,0.62,0.82,61.77,4.02,81.17
3570,6,2018,5.46,6.85,0.54,78.24,0.06,0.24,0.96,0.8,97.09,4.36,95.97
3571,1,2005,5.83,4.29,0.8,83.82,0.93,-0.16,0.9,0.99,73.15,4.16,78.68
3572,7,2011,6.58,4.13,0.84,65.91,0.07,0.0,0.15,0.81,51.55,4.93,45.83
3573,16,2012,3.55,6.66,0.4,77.52,0.74,0.4,0.04,0.66,68.33,5.13,37.53
3574,19,2022,6.75,7.26,0.43,82.1,0.38,-0.13,0.4,0.38,71.12,7.87,91.39
3575,1,2013,3.68,8.11,0.15,73.92,0.95,-0.05,0.52,0.6,99.32,5.17,36.93
3576,8,2005,3.33,6.39,0.05,58.5,0.42,0.1,0.52,0.88,83.09,7.36,40.57
3577,3,2021,7.88,7.38,0.64,71.27,0.82,0.39,0.13,0.31,71.16,8.42,71.77
3578,5,2023,7.78,7.67,0.06,83.95,0.28,-0.02,0.12,0.03,65.92,3.69,43.3
3579,4,2010,3.3,7.07,0.73,84.56,0.3,0.5,0.05,0.33,94.93,3.0,45.93
3580,7,2007,5.22,5.76,0.54,72.48,0.6,0.05,0.85,0.96,78.76,8.33,39.96
3581,20,2009,3.93,4.66,0.2,81.04,1.0,0.07,0.95,0.79,61.37,4.43,96.1
3582,1,2006,5.43,7.24,0.54,57.01,0.52,-0.11,0.12,0.19,67.88,3.92,38.74
3583,5,2024,7.15,7.84,0.18,58.61,0.94,0.28,0.21,0.01,56.69,4.77,95.19
3584,20,2008,7.75,4.95,0.44,83.35,0.79,-0.03,0.09,0.67,97.63,4.12,52.83
3585,7,2014,6.17,6.47,0.8,54.73,0.8,0.24,0.88,0.58,82.12,7.76,87.51
3586,19,2014,4.77,5.99,0.46,56.69,0.44,-0.04,0.96,0.08,63.54,6.81,96.5
3587,19,2015,6.02,5.03,0.15,64.72,0.39,0.07,0.26,0.97,50.99,4.0,66.35
3588,6,2020,4.56,5.23,0.72,70.64,0.19,0.4,0.3,0.62,50.62,6.5,83.91
3589,7,2021,7.55,5.19,0.19,71.13,0.96,0.32,0.36,0.65,68.66,4.25,48.62
3590,7,2020,7.35,6.09,0.74,60.22,0.96,-0.09,0.5,0.85,68.05,4.19,56.81
3591,20,2011,5.79,5.95,0.48,82.22,0.75,0.23,0.68,0.34,65.07,6.57,68.71
3592,5,2020,4.62,6.77,0.45,82.03,0.3,0.24,0.5,0.56,91.11,6.99,89.53
3593,16,2007,4.47,4.47,0.85,63.72,0.25,-0.14,0.95,0.58,98.75,5.08,73.45
3594,20,2020,3.17,6.91,0.71,65.2,0.99,0.13,0.1,0.97,61.29,7.58,31.55
3595,4,2012,7.08,4.11,0.03,74.59,0.07,-0.02,0.8,0.13,57.68,8.02,51.33
3596,19,2016,5.25,5.29,0.3,73.2,0.84,0.13,0.33,0.76,86.21,8.5,90.55
3597,19,2007,4.63,6.51,0.87,63.38,0.36,0.34,0.38,0.58,66.99,6.76,46.82
3598,6,2021,5.36,7.43,0.02,64.5,0.42,-0.09,0.71,0.85,53.05,4.32,55.75
3599,4,2022,7.09,7.86,0.55,62.18,0.83,-0.11,0.93,0.83,50.86,7.49,57.27
3600,19,2015,3.62,4.18,0.73,58.24,0.09,-0.01,0.72,0.01,56.83,3.65,40.81
3601,20,2008,7.29,6.69,0.62,66.03,0.35,0.47,0.78,0.26,40.08,4.09,54.49
3602,4,2020,7.49,5.77,0.76,74.03,0.95,0.32,0.75,0.18,96.49,8.0,87.22
3603,20,2021,7.73,7.47,0.73,75.97,0.7,-0.19,0.32,0.46,65.81,8.46,89.44
3604,16,2013,4.99,5.42,0.69,77.26,0.75,0.08,0.76,0.91,44.97,3.4,70.66
3605,16,2010,4.09,7.72,0.82,63.12,0.76,-0.02,0.78,0.01,49.9,4.87,77.51
3606,19,2024,4.87,7.01,0.65,76.76,0.06,0.25,0.53,0.49,59.4,6.78,67.42
3607,19,2006,4.66,7.95,0.4,50.23,0.2,0.12,0.54,0.88,73.1,8.63,33.1
3608,5,2013,3.88,8.92,0.47,66.7,0.49,0.48,0.76,0.93,82.22,6.42,78.77
3609,16,2010,6.04,8.54,0.72,77.79,0.37,-0.05,0.82,0.66,58.47,7.93,99.76
3610,1,2007,5.38,6.97,0.88,72.05,0.41,0.21,0.34,0.83,97.46,8.54,45.95
3611,1,2024,7.33,8.47,0.27,66.59,0.78,0.29,0.8,0.32,85.62,6.11,98.75
3612,6,2010,3.16,4.77,0.34,72.56,0.01,0.38,0.81,0.29,89.55,7.44,99.84
3613,16,2011,6.22,4.22,0.93,81.74,0.66,0.08,0.23,0.05,59.42,6.97,39.91
3614,20,2005,6.81,6.67,0.58,69.82,0.0,0.28,0.72,0.5,62.86,7.03,94.83
3615,20,2005,6.8,8.87,0.18,77.99,0.06,0.01,0.19,0.46,72.28,6.1,77.29
3616,8,2009,7.43,7.55,0.66,84.33,0.41,0.1,0.09,0.37,67.1,6.74,62.65
3617,4,2010,6.65,5.53,0.99,74.69,0.84,0.43,0.57,0.11,55.59,6.33,54.13
3618,3,2017,7.64,7.34,0.82,70.07,0.14,0.46,0.91,0.23,99.84,6.83,74.09
3619,1,2006,4.66,4.2,0.75,51.31,0.55,0.3,0.04,0.2,90.9,6.03,89.0
3620,19,2019,5.52,6.35,0.21,63.11,0.68,0.06,0.83,0.94,54.28,4.33,32.39
3621,6,2019,3.07,5.19,0.88,69.79,0.23,0.37,0.51,0.97,93.54,7.16,67.48
3622,3,2017,3.03,4.25,0.53,77.9,0.51,-0.18,0.86,0.0,75.21,5.3,75.52
3623,7,2018,4.2,5.25,0.89,65.33,0.91,-0.13,0.84,0.17,40.75,3.77,31.79
3624,6,2011,3.5,7.61,0.33,83.6,0.51,0.26,0.88,0.89,60.77,8.11,92.24
3625,7,2018,4.3,6.76,0.06,59.51,0.16,0.0,0.77,0.04,41.54,4.09,96.63
3626,16,2014,3.89,4.12,0.48,76.06,0.63,0.47,0.84,0.94,45.27,6.24,72.87
3627,7,2021,3.14,6.05,0.27,64.67,0.59,0.11,0.18,0.38,50.74,7.33,38.19
3628,7,2018,7.55,7.76,0.72,67.01,0.03,0.1,0.3,0.54,69.06,6.89,95.27
3629,5,2012,3.04,8.77,0.96,78.09,0.09,0.27,0.24,0.76,62.88,3.97,86.35
3630,5,2008,6.68,8.37,0.69,60.37,0.16,0.34,0.74,0.24,48.94,4.16,32.0
3631,5,2020,3.76,4.01,0.89,53.39,0.14,0.13,0.15,0.1,63.67,3.89,70.54
3632,16,2017,7.56,5.09,0.45,68.21,0.26,-0.05,0.18,0.81,58.26,3.44,38.02
3633,3,2024,7.46,5.04,0.77,68.51,0.45,0.34,0.88,0.98,64.61,4.7,39.87
3634,6,2022,6.27,6.07,0.84,77.9,0.37,0.02,0.71,0.66,50.34,6.14,43.48
3635,6,2018,6.36,7.23,0.71,83.89,0.89,-0.08,0.88,0.83,76.58,4.04,57.73
3636,19,2022,3.03,4.77,0.51,51.94,0.61,0.24,0.14,0.94,42.67,8.83,91.35
3637,5,2009,7.92,8.58,0.63,70.71,0.88,-0.14,0.4,0.23,63.27,7.19,32.18
3638,16,2013,7.39,7.89,0.7,73.84,0.53,0.48,0.28,0.35,93.69,6.5,78.24
3639,19,2007,7.48,6.1,0.25,84.5,0.09,0.24,0.01,0.22,65.18,7.09,97.52
3640,4,2012,6.3,6.92,0.81,82.99,0.46,0.49,0.28,0.06,66.46,5.62,74.89
3641,19,2024,4.72,6.71,0.95,74.94,0.82,0.04,0.38,0.73,44.08,5.82,87.09
3642,3,2014,7.47,6.91,0.47,68.26,0.19,0.48,0.09,0.15,76.32,8.33,93.12
3643,1,2023,4.46,8.3,0.7,55.65,0.09,-0.1,0.57,0.09,96.18,7.33,80.04
3644,7,2007,5.81,5.0,0.74,63.45,0.33,-0.17,0.38,0.36,57.5,6.53,76.19
3645,5,2015,3.5,7.42,0.66,70.48,0.39,-0.18,0.05,0.06,63.6,8.7,31.26
3646,1,2015,7.61,4.54,0.55,75.38,0.31,0.13,0.7,0.18,75.29,6.98,66.32
3647,19,2021,3.7,6.3,0.88,72.24,0.14,-0.14,0.73,0.07,45.59,5.39,62.85
3648,16,2020,4.12,7.18,0.45,74.99,0.25,0.16,0.83,0.88,97.02,3.28,66.59
3649,7,2011,5.79,4.06,0.06,65.02,0.68,0.03,0.49,0.78,68.06,5.34,60.27
3650,6,2008,6.82,4.54,0.84,75.47,0.39,0.03,0.97,0.86,46.91,8.55,93.46
3651,20,2023,6.1,4.46,0.67,55.03,0.63,0.24,0.91,0.87,60.11,3.27,92.23
3652,7,2016,4.16,5.87,0.85,55.69,0.54,-0.09,0.55,0.94,62.43,4.11,38.8
3653,3,2019,3.0,7.11,0.14,55.7,0.55,0.34,0.44,0.19,60.72,7.85,67.3
3654,3,2015,6.79,8.98,0.03,81.18,0.25,0.21,0.0,0.9,81.59,5.19,97.17
3655,19,2009,7.93,5.27,0.93,52.66,0.52,0.44,0.71,0.53,60.73,4.12,71.91
3656,4,2009,7.05,4.68,0.15,78.05,0.02,0.06,0.56,0.17,59.43,7.89,86.12
3657,3,2019,5.3,6.07,0.81,58.17,0.43,0.49,0.94,0.66,59.33,6.35,56.14
3658,3,2022,7.52,4.73,0.82,66.4,0.57,0.2,0.59,0.33,86.67,6.29,56.41
3659,16,2015,5.05,4.12,0.71,82.06,0.18,0.48,0.99,0.05,58.5,4.76,52.8
3660,19,2016,5.62,6.82,0.13,70.51,0.26,-0.18,0.85,0.08,40.84,7.05,31.53
3661,7,2006,5.39,8.4,0.67,57.35,0.22,0.31,0.95,0.42,61.93,8.17,94.74
3662,4,2024,5.24,8.3,0.89,59.94,0.07,0.37,0.33,0.83,56.69,7.5,54.47
3663,1,2019,6.88,4.5,0.43,82.22,0.35,-0.16,0.15,0.31,94.54,6.67,55.7
3664,20,2024,5.63,4.74,0.41,64.95,0.98,0.21,0.8,0.77,68.67,5.1,83.17
3665,5,2008,4.58,6.46,0.44,70.54,0.35,0.36,0.79,0.06,54.07,8.13,66.88
3666,6,2022,4.29,5.84,0.08,66.1,0.46,0.19,0.21,0.39,98.9,6.4,55.34
3667,3,2010,3.19,7.52,0.89,63.25,0.65,-0.16,0.76,0.13,54.8,8.34,91.85
3668,19,2023,5.92,6.47,0.87,57.81,0.65,0.29,0.58,0.86,85.78,4.53,87.78
3669,5,2015,4.15,4.1,1.0,74.02,0.95,-0.16,0.11,0.97,78.97,6.93,98.38
3670,6,2006,3.74,5.42,0.59,75.14,0.86,0.37,0.5,0.33,67.73,8.61,74.87
3671,6,2012,6.27,8.51,0.75,59.62,0.79,-0.17,0.93,0.99,64.35,5.24,78.31
3672,1,2015,6.41,6.56,0.2,77.62,0.95,-0.1,0.51,0.75,92.34,8.71,52.71
3673,1,2009,6.76,7.99,0.67,79.91,0.23,-0.01,0.79,0.0,68.5,5.35,36.97
3674,1,2022,5.52,6.01,0.65,82.22,0.62,0.24,0.03,0.49,62.52,5.63,37.41
3675,8,2022,7.47,7.38,0.9,55.64,0.89,0.48,0.73,0.83,61.26,7.84,75.22
3676,8,2018,7.68,4.85,0.83,60.64,0.62,-0.12,0.95,0.53,56.55,4.56,37.93
3677,6,2014,7.04,7.68,0.94,80.11,0.98,-0.1,0.5,0.55,64.54,7.24,93.46
3678,1,2007,6.18,7.93,0.87,56.95,0.1,0.06,0.34,0.45,47.2,4.79,79.27
3679,16,2013,4.52,4.45,0.87,50.12,0.44,0.39,0.65,0.4,43.91,6.56,45.83
3680,3,2007,7.91,4.92,0.06,80.48,0.98,0.13,0.92,0.03,72.49,7.66,49.54
3681,5,2015,4.37,6.31,0.85,61.43,0.38,0.03,0.18,0.62,67.26,3.16,79.7
3682,5,2016,4.01,7.19,0.61,64.51,0.74,0.19,0.4,0.77,50.4,3.53,87.69
3683,8,2016,5.21,7.19,0.38,65.62,0.03,-0.02,0.16,0.79,46.41,8.61,88.76
