social_id,country_id,year_id,gdp_per_capita,population,urbanization_rate,education_index,unemployment_rate,employment_rate,income_inequality,public_health_expenditure,internet_access,crime_rate,political_stability
3413,16,2015,17016.18,916117422,81.64,0.66,9.44,92.98,47.32,6.25,64.33,77.39,0.03
3414,8,2008,18207.87,751121016,62.28,0.81,3.86,70.62,23.78,4.47,66.66,14.42,0.73
3415,20,2009,8272.08,187199281,74.87,0.67,19.43,50.09,53.0,3.5,90.72,71.14,0.18
3416,19,2005,48540.07,1246768860,62.88,0.9,15.99,86.61,55.01,2.97,50.8,16.07,0.56
3417,5,2022,1545.3,1182035012,62.76,0.74,15.07,77.17,47.52,4.78,57.65,55.75,0.87
3418,20,2016,19437.82,794092399,47.09,0.67,19.24,50.94,59.04,9.19,60.4,34.03,0.93
3419,3,2017,11290.22,1066050516,42.08,0.71,9.33,77.49,23.72,6.13,89.37,17.01,0.18
3420,16,2013,35753.3,986828784,46.74,0.55,14.93,94.69,48.35,6.46,82.72,62.99,0.94
3421,8,2006,16000.89,600834744,56.45,0.93,5.71,60.02,40.99,2.43,72.49,58.9,0.07
3422,6,2009,16280.91,607562350,78.58,0.98,14.55,63.52,25.82,6.16,57.31,54.82,0.91
3423,16,2017,29811.95,251445940,79.74,0.74,2.25,81.18,46.34,7.34,51.12,77.54,0.77
3424,1,2020,39508.65,1305581977,39.8,0.61,4.27,89.4,51.98,3.21,58.19,11.66,0.91
3425,4,2020,8156.98,1153906674,63.17,0.83,9.65,80.8,26.59,9.87,91.12,40.43,0.37
3426,6,2007,11355.18,1203958694,54.96,0.73,2.22,82.24,51.74,9.32,90.06,49.39,0.94
3427,8,2008,15583.31,1490904811,64.26,0.63,10.32,65.68,23.72,9.94,63.21,35.04,0.82
3428,5,2015,58451.14,1085840336,68.86,0.52,11.41,50.48,43.66,4.88,57.9,56.86,0.33
3429,6,2018,24432.0,1315861830,46.78,0.94,13.19,90.31,51.94,8.58,88.65,72.94,0.34
3430,1,2007,36340.42,1363528042,85.15,0.9,3.81,97.77,25.84,4.63,64.54,58.79,0.36
3431,20,2020,15251.03,395618128,86.13,0.91,5.26,91.59,42.86,7.99,42.13,49.86,0.59
3432,5,2019,29937.11,816792056,36.32,0.72,13.04,69.08,37.0,9.58,59.02,61.65,0.18
3433,16,2014,5373.03,880066069,72.18,0.88,13.85,66.89,44.29,3.24,73.4,17.67,0.43
3434,5,2013,3049.79,146223809,31.99,0.79,2.47,96.07,36.97,3.12,91.95,54.1,0.07
3435,19,2015,28655.28,1121832990,32.79,0.69,11.73,97.44,30.04,2.84,63.35,38.51,0.36
3436,1,2020,24520.9,1039568362,87.47,0.92,16.13,79.39,30.15,8.39,53.21,32.32,0.67
3437,6,2014,9075.94,1417620551,71.69,1.0,3.24,74.69,54.59,7.33,61.15,45.5,0.59
3438,19,2021,41568.48,43315438,49.47,0.95,9.44,74.78,26.26,6.18,43.14,66.33,0.32
3439,5,2023,59581.31,151269252,70.19,0.89,7.88,59.69,24.92,8.19,89.44,38.88,0.26
3440,19,2006,24343.16,524046919,80.75,0.87,18.45,84.95,23.88,8.8,41.84,59.17,0.33
3441,7,2006,37848.96,237437665,82.25,0.83,5.34,58.21,22.97,9.6,40.05,51.22,0.07
3442,1,2010,57815.58,175743077,31.23,0.93,7.73,60.06,20.58,3.61,73.78,74.13,0.26
3443,3,2023,50060.56,667227651,79.09,0.75,18.17,82.36,26.42,5.53,48.47,41.14,0.71
3444,20,2012,28349.58,1193625990,81.19,0.59,7.95,91.73,27.71,9.38,56.28,67.39,0.18
3445,5,2007,44511.88,1419699579,65.73,0.88,11.56,81.96,30.79,5.69,67.0,68.94,0.14
3446,1,2018,8559.97,385920053,58.79,0.96,2.59,72.8,24.96,5.9,83.57,42.49,0.85
3447,3,2020,31214.13,503643300,36.66,0.67,19.73,83.37,23.77,9.54,61.31,44.2,0.24
3448,3,2005,17464.56,582855062,44.38,0.89,16.85,71.84,41.66,7.88,92.64,33.34,0.25
3449,8,2007,10508.66,277374742,59.43,0.64,13.42,81.4,48.75,6.42,64.93,44.69,0.46
3450,19,2022,26150.57,508723751,81.9,0.97,3.09,87.46,45.21,4.86,90.6,27.45,0.47
3451,3,2013,8729.86,776989624,78.19,0.84,3.35,50.71,42.27,9.32,64.88,70.08,0.19
3452,7,2010,42240.12,447453657,59.76,0.78,11.81,60.51,37.62,2.07,68.39,27.49,0.56
3453,1,2005,27918.16,417489970,77.14,0.89,7.13,83.75,45.36,4.57,92.69,28.03,0.7
3454,4,2014,32337.53,137180316,75.94,0.91,13.21,69.27,56.07,9.57,77.12,72.7,0.48
3455,4,2010,9636.18,528699553,64.74,0.95,12.77,75.06,45.1,5.99,48.22,47.25,0.9
3456,5,2016,9246.53,435833481,43.22,0.95,17.1,82.88,22.43,6.99,72.92,17.36,0.99
3457,16,2008,35421.51,1140083974,50.88,0.53,7.06,75.27,42.82,6.26,52.39,34.2,0.53
3458,19,2017,59115.58,173826571,39.84,0.56,12.4,90.17,40.97,5.18,57.03,59.38,0.97
3459,16,2021,6678.78,247060321,30.43,0.91,15.99,68.2,38.08,7.32,86.1,38.41,0.65
3460,3,2012,17858.15,829547858,34.83,0.97,10.83,83.21,42.75,8.13,77.52,39.62,0.53
3461,1,2024,52298.09,948753088,75.58,0.65,16.95,70.42,46.9,4.92,55.78,44.91,0.87
3462,5,2007,5264.05,867574791,32.01,0.5,4.36,75.41,21.49,6.72,40.26,25.58,0.97
3463,6,2016,52677.26,1160683177,53.99,0.66,15.21,55.46,39.21,2.66,69.21,39.68,1.0
3464,3,2011,31932.87,987034693,89.15,0.69,18.97,89.91,52.69,6.38,53.76,25.07,0.76
3465,19,2016,25087.74,1114932471,77.71,0.88,7.97,65.36,41.23,7.98,41.56,34.55,0.49
3466,4,2006,19271.15,968039751,75.04,0.52,8.59,64.46,22.71,6.68,43.48,47.27,0.3
3467,8,2018,18529.91,136582181,46.48,0.61,3.5,54.26,51.0,9.03,77.03,58.56,0.56
3468,1,2009,19042.35,685541575,68.5,0.95,13.55,74.31,57.65,4.29,62.79,54.37,0.78
3469,20,2013,53203.38,690276820,59.92,0.58,11.94,70.06,54.07,5.93,54.44,50.29,0.03
3470,16,2015,43703.92,550493280,67.43,0.88,2.73,54.75,34.5,2.7,88.38,51.69,0.27
3471,5,2009,40513.66,1198076678,56.15,0.68,15.54,86.08,41.39,7.6,85.38,45.76,0.35
3472,16,2007,48126.2,23229107,61.86,0.83,16.93,53.19,43.65,5.54,65.64,53.02,0.78
3473,1,2021,16169.77,989672101,89.3,0.54,18.33,56.96,48.63,6.24,55.16,36.29,0.61
3474,16,2006,37464.53,744235903,49.76,0.64,11.82,72.11,46.64,3.03,67.89,72.96,0.43
3475,1,2005,28143.91,1069756652,42.99,0.71,10.15,67.17,27.96,9.98,81.41,51.34,0.92
3476,16,2011,47164.06,1265581319,56.91,0.93,17.77,63.22,53.72,8.18,40.59,75.56,0.54
3477,7,2018,19246.11,887598132,61.46,0.78,9.18,77.07,53.97,5.21,73.69,38.32,0.72
3478,6,2009,38947.54,536052709,35.14,0.52,13.8,75.17,36.17,6.56,79.06,37.62,0.66
3479,3,2023,53050.53,1297490974,78.36,0.9,13.08,70.76,25.24,6.95,84.92,77.55,0.86
3480,3,2015,24726.88,718761774,55.32,0.53,8.7,87.26,44.34,9.69,51.91,61.03,0.81
3481,19,2006,4930.7,486214836,54.79,0.97,3.56,73.91,34.29,8.15,51.19,46.31,0.99
3482,20,2012,31447.0,677403508,69.53,0.61,2.39,96.98,49.66,4.8,51.86,60.3,0.38
3483,20,2013,21412.38,1062166907,76.39,0.74,9.71,88.49,32.63,9.82,91.23,37.77,0.16
3484,19,2007,40661.3,772186499,89.16,0.54,10.66,55.11,30.52,4.41,47.75,63.12,0.76
3485,8,2006,57110.94,293224166,40.41,0.78,16.81,63.15,54.71,6.62,82.06,24.67,0.87
3486,3,2011,29650.89,614623222,50.73,0.75,9.46,75.72,44.63,7.61,94.27,76.56,0.05
3487,8,2009,28505.22,674271372,40.1,0.71,7.06,72.51,23.44,4.17,92.05,42.26,0.33
3488,1,2009,39620.5,317058933,82.85,0.52,10.32,52.26,47.57,9.65,62.54,16.5,0.81
3489,1,2024,7106.35,504415381,62.91,0.94,6.28,75.35,50.11,3.73,86.16,69.15,0.68
3490,4,2017,15956.87,1455866091,81.15,0.9,3.64,79.06,29.41,5.53,76.86,72.61,0.76
3491,16,2024,55219.78,1075817740,89.11,0.82,4.03,72.24,58.71,3.44,87.77,61.1,0.54
3492,20,2010,40526.61,590234392,63.01,0.79,7.74,91.57,34.91,9.0,48.86,54.08,0.38
3493,4,2024,1793.2,1462398918,37.09,0.85,2.23,76.72,57.62,3.77,82.07,74.99,0.81
3494,6,2022,13072.9,1301522449,51.68,0.57,5.96,87.75,31.74,2.28,72.26,53.54,0.55
3495,19,2006,41287.4,1472633610,32.17,0.97,16.18,78.17,44.37,2.31,69.71,65.4,0.52
3496,19,2010,46099.55,14799477,80.96,0.64,6.22,93.65,40.7,5.31,80.09,42.99,0.73
3497,1,2013,50551.71,1483676405,31.07,0.83,3.99,60.28,59.69,6.18,55.02,60.9,0.19
3498,3,2007,18238.43,292766117,65.53,0.8,19.08,89.92,36.33,2.33,44.1,79.93,0.59
3499,8,2005,55930.69,1440656525,36.37,0.82,13.2,71.5,27.17,2.74,67.62,36.78,0.3
3500,20,2005,33623.87,310803923,30.45,0.94,3.08,83.48,53.33,2.78,56.62,60.41,0.02
3501,4,2023,42095.8,695581636,45.37,0.65,3.12,77.17,21.68,7.35,54.1,20.42,0.75
3502,8,2009,36207.59,872665587,63.11,0.87,13.02,55.23,55.4,4.4,94.92,54.46,0.47
3503,4,2017,8241.66,160605032,34.51,0.8,11.72,70.96,24.42,6.5,50.88,32.6,0.9
3504,16,2023,57823.76,1172539068,66.89,0.54,3.23,82.35,42.88,2.59,52.96,70.66,0.5
3505,6,2016,8249.66,312263300,70.32,0.71,6.04,93.12,48.54,9.14,58.36,35.17,0.01
3506,6,2020,16038.04,948099812,88.18,0.92,18.72,60.49,33.45,4.44,67.34,41.16,0.41
3507,8,2023,49004.04,294794604,83.97,0.66,12.3,67.05,53.79,8.23,87.8,78.62,0.17
3508,8,2007,37497.22,655543866,64.01,0.74,9.93,67.31,43.75,8.61,49.7,25.08,0.92
3509,8,2016,50450.8,395692022,77.6,0.74,6.5,75.17,35.81,9.9,73.88,49.53,0.45
3510,4,2009,31428.44,673933252,51.82,0.81,4.41,91.42,33.01,7.93,60.27,70.46,0.51
3511,16,2006,23242.6,1333642040,65.14,0.94,9.25,68.99,24.48,5.54,83.83,32.04,0.37
3512,7,2011,55388.88,1168272068,54.2,0.59,18.6,57.05,45.61,3.22,73.1,11.07,0.52
3513,8,2017,3138.89,831768571,50.22,0.75,2.88,74.31,34.56,2.38,83.73,72.74,0.08
3514,3,2019,51511.68,873392918,73.66,0.71,19.84,51.81,32.82,9.09,87.03,53.37,0.46
3515,20,2007,14618.25,722968505,47.8,0.65,5.74,66.53,58.0,5.57,90.17,26.13,0.66
3516,20,2024,51075.44,1330208619,52.83,0.96,9.36,74.68,30.91,8.0,94.76,29.34,0.37
3517,4,2009,9212.6,266012520,52.03,0.5,2.81,74.85,55.06,5.97,74.04,65.97,0.39
3518,8,2012,35232.92,148553614,82.22,0.56,12.53,89.34,59.0,9.04,75.06,54.95,0.84
3519,1,2005,53398.37,1398823534,40.22,0.87,10.7,88.45,52.91,8.0,47.73,61.28,0.54
3520,19,2012,28938.84,501889895,52.89,0.63,14.0,63.57,20.78,2.68,45.78,50.41,0.59
3521,7,2022,45047.43,127547067,83.27,0.86,11.77,64.45,54.74,8.02,66.82,65.3,0.3
3522,3,2024,48475.63,1191735320,30.92,0.92,9.17,97.12,28.54,4.13,78.15,67.47,0.48
3523,16,2020,44453.16,222014579,86.87,0.63,15.28,68.79,34.13,8.18,53.65,37.08,0.05
3524,1,2022,55594.45,112139104,83.93,0.6,2.45,56.86,59.66,9.59,57.99,73.07,0.43
3525,6,2024,27363.22,678822135,55.07,0.57,11.74,81.53,36.2,9.44,78.51,45.36,0.8
3526,1,2016,11214.4,128161340,69.18,0.6,4.05,61.69,46.19,3.0,51.64,21.21,0.16
3527,4,2017,3820.85,389500707,89.46,0.63,9.85,78.96,32.43,2.44,68.68,25.29,0.76
3528,7,2017,15541.13,929210333,63.3,0.93,16.24,89.42,34.78,8.22,69.62,61.37,0.37
3529,5,2014,9448.65,1283132357,35.81,0.89,4.56,58.34,43.91,7.68,90.43,36.41,0.03
3530,5,2011,33918.98,1422356706,81.22,0.5,18.84,71.68,57.93,3.41,62.13,28.37,0.95
3531,8,2018,11911.77,33699745,38.05,0.94,17.99,68.38,31.3,7.48,51.58,52.33,0.18
3532,8,2020,3297.09,720520444,45.44,0.54,9.47,97.97,29.89,2.12,49.56,64.76,0.33
3533,4,2019,3123.4,1497601168,82.41,0.83,2.11,84.16,21.05,7.05,56.12,17.65,0.48
3534,16,2016,50062.6,431537019,45.36,0.58,16.22,53.95,28.08,8.66,55.34,41.44,0.95
3535,8,2013,35895.55,8503196,74.71,0.53,17.86,60.97,30.5,7.13,81.26,64.0,0.58
3536,19,2012,22127.03,1488145483,56.86,0.88,5.15,57.55,22.52,2.52,72.65,73.25,0.91
3537,7,2022,53759.45,1341755886,75.58,0.73,18.49,50.73,42.54,9.93,77.53,10.95,0.56
3538,4,2022,5141.6,314353553,43.94,0.8,18.45,65.16,25.07,4.85,74.67,55.93,0.21
3539,20,2017,58839.0,1090398856,55.17,0.71,10.48,65.57,40.44,5.04,66.47,51.82,0.56
3540,6,2022,37361.22,1252103806,49.09,0.53,16.36,61.28,27.56,2.68,91.06,46.24,0.1
3541,4,2019,11824.39,1460423316,44.94,0.87,10.01,76.55,57.43,3.34,84.96,21.21,0.12
3542,4,2008,41065.08,1284720004,48.87,0.91,12.15,60.49,32.28,4.17,51.6,61.93,0.12
3543,5,2021,46039.49,181999349,49.38,0.52,7.76,95.17,23.72,8.39,63.3,37.5,0.01
3544,3,2009,26331.22,1219811746,87.32,0.69,4.87,85.16,53.45,7.53,55.83,26.42,0.15
3545,16,2020,51836.32,438892284,61.99,0.78,15.44,55.83,36.08,6.67,81.01,69.5,0.35
3546,3,2013,9893.21,1435993623,57.72,0.8,2.03,62.91,52.8,8.91,58.95,31.49,0.07
3547,19,2014,17451.42,881835670,60.2,0.79,12.43,97.16,32.5,9.98,75.21,23.89,0.01
3548,20,2022,6516.05,496117419,89.77,0.85,17.56,59.61,40.0,5.08,56.07,31.84,0.11
3549,5,2021,13441.79,758855519,69.22,0.98,5.98,55.61,37.81,5.13,49.44,22.67,0.94
3550,20,2022,15085.0,1458700510,72.21,0.7,7.99,61.15,42.32,7.89,40.51,64.41,0.53
3551,19,2011,55140.36,1020277101,48.82,0.78,12.57,84.27,36.07,7.15,94.7,22.74,0.44
3552,3,2008,5608.47,1008292168,58.29,0.85,6.44,74.86,39.87,2.11,52.07,60.17,0.49
3553,4,2009,26217.49,744135201,41.04,0.8,17.25,53.24,47.17,7.24,85.77,21.38,0.55
3554,8,2020,32411.52,1126117953,71.11,0.69,8.6,67.37,36.59,7.76,85.21,25.84,0.11
3555,8,2007,54022.89,1373349276,50.67,0.81,12.47,54.16,47.38,9.89,52.98,33.98,0.58
3556,1,2022,59864.08,257432463,74.9,0.83,6.07,63.95,48.57,6.69,62.86,76.5,0.83
3557,6,2018,45449.9,1478546954,42.79,0.79,2.74,58.21,49.96,7.48,85.99,73.97,0.56
3558,16,2019,58276.67,1352027113,54.21,0.6,5.13,60.59,38.84,8.31,77.94,15.96,0.88
3559,19,2021,47438.97,404028231,58.27,0.75,2.83,87.35,20.15,2.77,60.34,33.51,0.14
3560,6,2005,57828.96,720438496,39.99,0.94,10.43,87.61,50.14,7.88,92.2,34.24,0.83
3561,16,2021,42728.97,458280861,34.18,0.93,12.56,85.16,56.36,6.37,58.83,24.81,0.66
3562,6,2015,5706.04,212965737,49.02,0.88,2.8,83.04,46.1,2.8,51.66,40.49,0.6
3563,3,2021,24713.29,1488879570,62.69,0.85,3.63,61.77,40.98,7.36,48.07,62.36,0.59
3564,16,2018,39149.24,1029480740,69.16,0.58,10.74,71.16,42.38,3.88,78.57,16.95,0.12
3565,3,2024,21692.39,172012631,55.52,0.73,16.39,72.08,45.63,6.3,41.6,57.02,0.64
3566,4,2023,17129.65,437977493,60.02,0.56,13.3,75.67,59.94,4.25,86.52,28.25,0.4
3567,5,2011,35066.56,1481249716,62.59,0.91,3.88,91.1,22.48,2.84,56.73,54.97,0.06
3568,3,2017,56076.61,737023577,60.71,0.65,17.98,92.65,20.85,4.01,60.34,57.73,0.21
3569,8,2022,3063.93,623760872,35.42,0.88,18.51,60.37,58.57,5.51,84.1,60.97,0.44
3570,6,2018,46384.64,1341055100,54.3,0.91,7.85,70.74,37.62,5.95,84.78,70.32,0.99
3571,1,2005,43640.91,81708862,42.26,0.95,13.09,57.11,44.49,3.19,62.0,72.97,0.43
3572,7,2011,57873.25,343079948,62.02,0.88,10.86,81.11,50.14,4.57,70.46,63.14,0.15
3573,16,2012,55911.96,1043643085,75.48,0.78,18.96,77.46,49.68,8.88,77.36,43.68,0.9
3574,19,2022,45971.72,822252474,64.77,0.8,11.16,90.84,45.89,9.28,77.87,13.09,0.04
3575,1,2013,31704.12,1148368869,43.31,0.66,19.28,74.91,38.88,6.28,69.37,75.6,0.13
3576,8,2005,13051.79,1431281546,42.47,0.59,5.59,87.49,43.04,5.92,86.43,52.09,0.47
3577,3,2021,33168.91,565205438,32.22,0.57,8.22,65.27,49.19,6.65,86.28,47.42,0.09
3578,5,2023,46155.77,1173584840,55.58,0.59,16.06,83.32,54.03,3.72,86.68,26.76,0.57
3579,4,2010,53844.48,980594252,55.97,0.97,16.1,51.93,25.09,9.95,54.75,57.9,0.16
3580,7,2007,47593.01,1374811843,44.19,0.58,15.18,57.27,31.12,7.96,54.13,79.63,0.65
3581,20,2009,12520.75,756616737,75.86,0.86,17.47,71.45,35.9,3.91,47.69,33.1,0.12
3582,1,2006,36381.49,315848029,53.19,0.59,14.65,92.57,46.62,4.18,85.45,65.97,0.81
3583,5,2024,20598.23,847615255,70.16,0.99,13.45,92.49,35.83,7.19,43.34,30.38,0.73
3584,20,2008,1543.13,1138035636,68.4,0.68,10.26,78.74,29.56,4.58,47.44,44.14,0.93
3585,7,2014,12813.04,768280001,66.28,0.71,10.41,56.23,21.33,4.84,90.94,24.93,0.07
3586,19,2014,7680.02,328351093,84.48,0.7,9.31,82.69,53.7,8.25,46.88,45.89,0.56
3587,19,2015,50720.43,1423651520,30.95,0.91,13.16,58.49,36.76,4.14,46.67,42.15,0.71
3588,6,2020,16251.87,687740037,34.08,0.61,9.32,66.82,33.17,7.64,90.0,12.72,0.9
3589,7,2021,17797.18,788901146,73.33,0.92,4.65,65.08,41.23,9.48,57.06,36.73,0.48
3590,7,2020,57636.26,88540039,51.21,0.83,3.92,92.45,24.92,2.99,88.48,14.39,0.95
3591,20,2011,23366.12,265727312,89.19,0.61,18.64,83.29,35.89,3.15,60.77,41.54,0.12
3592,5,2020,1565.55,985404613,42.98,0.53,2.45,53.41,50.07,9.54,60.55,78.61,0.43
3593,16,2007,17746.92,306643993,41.01,0.89,3.9,90.48,49.44,3.63,47.44,30.51,0.25
3594,20,2020,8038.68,297826290,65.29,0.61,10.02,70.66,50.88,2.17,90.52,46.09,0.16
3595,4,2012,7065.71,546442086,46.77,0.94,6.73,86.23,38.7,8.95,81.89,19.11,0.29
3596,19,2016,5571.75,24083896,50.43,0.56,9.31,87.28,34.76,4.26,52.41,20.78,0.66
3597,19,2007,36002.31,831225436,85.26,0.81,4.11,97.94,53.26,4.39,80.03,34.88,0.48
3598,6,2021,12171.52,1372533750,31.57,0.85,4.36,66.65,26.93,3.82,45.7,44.28,0.18
3599,4,2022,22313.32,1143276241,61.88,0.83,16.41,91.49,49.01,9.34,68.81,59.1,0.03
3600,19,2015,51859.05,415210371,50.09,0.66,15.66,63.77,55.52,8.2,53.98,41.97,0.92
3601,20,2008,26035.95,1232391300,50.76,0.94,3.88,97.79,31.45,6.77,86.78,11.71,0.31
3602,4,2020,55025.79,1016536273,44.87,0.88,14.02,69.69,27.91,5.63,68.11,28.97,0.13
3603,20,2021,30378.35,1499302665,38.09,0.76,12.97,81.69,40.5,3.15,90.67,11.73,0.15
3604,16,2013,24531.36,1417548873,32.07,0.8,14.84,97.74,28.66,9.41,72.18,74.26,0.25
3605,16,2010,45272.95,1360881126,89.26,0.78,10.54,59.62,54.83,8.0,67.72,12.03,0.23
3606,19,2024,5317.33,374884856,69.62,0.97,6.86,79.95,29.78,4.23,78.17,13.47,0.28
3607,19,2006,6279.22,1464059677,76.63,0.95,13.95,97.92,32.56,9.58,83.12,30.88,0.23
3608,5,2013,39466.45,1487172569,33.9,0.62,8.68,95.31,55.54,9.48,40.84,54.26,0.43
3609,16,2010,29729.5,641660680,30.89,0.63,5.94,60.6,28.22,7.28,68.73,35.06,0.77
3610,1,2007,47634.5,907822135,66.02,0.99,9.36,54.74,55.39,9.88,82.66,14.31,0.03
3611,1,2024,55059.98,1196375908,73.43,0.62,15.74,70.45,28.39,3.5,62.41,68.54,0.19
3612,6,2010,23913.65,146200088,53.69,0.98,10.56,86.64,56.47,7.85,42.48,59.02,0.71
3613,16,2011,36188.19,1231084487,53.27,0.82,7.4,87.91,32.71,3.22,40.97,37.75,0.15
3614,20,2005,30541.1,658048316,53.07,0.53,16.97,79.16,29.85,7.53,83.66,57.38,0.74
3615,20,2005,58915.03,593783578,39.17,0.67,17.87,79.51,39.09,9.36,50.89,29.22,0.51
3616,8,2009,50033.98,787074867,75.23,0.74,9.8,55.79,34.77,6.29,49.62,46.95,0.88
3617,4,2010,54792.52,1175889841,42.91,0.92,8.74,71.18,28.07,8.1,55.93,71.64,0.01
3618,3,2017,16006.07,202443299,49.46,0.66,13.03,77.66,33.53,3.14,45.62,17.54,0.78
3619,1,2006,46579.06,1122480042,70.28,0.66,3.04,82.81,48.53,7.07,42.93,69.28,0.57
3620,19,2019,16662.92,1377832478,30.01,0.96,14.44,54.41,53.28,2.51,87.97,65.2,0.47
3621,6,2019,13315.81,251374965,75.98,0.54,16.08,83.15,52.83,2.3,56.65,76.44,0.15
3622,3,2017,56711.7,1367220051,83.95,0.78,9.15,95.18,50.27,7.07,72.03,45.96,0.23
3623,7,2018,2138.96,1485611082,33.1,0.75,5.14,87.74,20.22,6.58,87.18,29.24,0.79
3624,6,2011,57957.93,1326960557,65.5,0.53,2.52,79.95,37.06,4.63,93.76,34.72,0.15
3625,7,2018,9806.45,79136972,54.51,0.54,13.47,54.66,26.76,6.1,77.87,54.79,0.53
3626,16,2014,49346.85,1330924219,34.71,0.69,6.84,88.13,22.94,7.47,92.26,19.86,0.21
3627,7,2021,17279.43,1331035823,70.93,0.57,10.35,81.82,49.44,7.16,63.29,34.62,0.49
3628,7,2018,21691.44,787956421,66.74,0.74,8.95,76.34,51.74,2.59,83.42,60.85,0.25
3629,5,2012,13788.7,756966622,68.56,0.8,5.15,88.5,52.58,7.42,91.57,50.16,0.35
3630,5,2008,35545.33,1344616044,78.81,0.85,11.15,82.38,55.61,7.28,42.92,14.39,0.8
3631,5,2020,21537.64,1239407894,47.22,0.77,10.27,72.55,43.6,7.36,57.46,44.78,0.04
3632,16,2017,39786.19,19502820,70.62,0.69,13.23,61.26,59.93,8.78,80.71,46.7,0.92
3633,3,2024,1923.19,354093342,74.6,0.56,6.53,74.21,39.35,6.61,57.34,59.06,0.32
3634,6,2022,4798.12,661750642,40.13,0.62,5.86,57.4,55.34,9.5,40.94,10.75,0.6
3635,6,2018,6880.01,665785780,87.42,0.71,16.66,52.89,24.52,9.84,84.39,39.99,0.22
3636,19,2022,25720.63,25717193,50.4,0.96,14.64,61.23,25.96,8.01,49.06,72.06,0.36
3637,5,2009,49072.97,981698148,72.82,0.6,15.9,67.62,43.61,4.87,57.65,11.76,0.46
3638,16,2013,53402.5,419621933,75.24,0.71,4.22,81.05,24.97,3.14,90.08,57.07,0.69
3639,19,2007,15443.83,39100931,60.24,0.87,6.03,73.97,23.01,8.56,51.49,25.62,0.87
3640,4,2012,34887.81,702053989,37.72,0.85,12.36,85.29,27.84,3.17,89.21,37.12,0.87
3641,19,2024,46333.53,1251074340,46.54,0.98,17.43,85.4,51.5,3.17,63.24,71.89,0.34
3642,3,2014,18040.94,1146380727,44.05,0.6,18.06,83.89,57.1,9.35,90.5,35.38,0.09
3643,1,2023,25131.46,307399164,61.12,0.51,16.97,76.28,33.34,6.48,88.23,48.18,0.93
3644,7,2007,31914.48,803656124,45.68,0.66,2.78,81.83,58.99,4.35,62.84,16.27,0.03
3645,5,2015,8957.62,588107297,62.81,0.57,16.78,96.92,52.38,9.7,90.7,32.73,0.88
3646,1,2015,2532.96,412691749,47.29,0.77,18.18,83.88,29.04,7.66,74.8,19.92,0.03
3647,19,2021,10015.54,641890881,30.06,0.95,3.02,85.64,43.44,6.28,66.16,49.31,0.98
3648,16,2020,37984.36,646716907,51.8,0.84,9.49,63.98,59.27,4.64,69.19,42.19,0.01
3649,7,2011,5343.48,143376482,66.41,0.57,11.66,72.94,53.95,7.41,43.48,28.52,0.02
3650,6,2008,12192.09,456470380,76.42,0.56,6.19,70.89,34.53,7.85,84.42,79.97,0.51
3651,20,2023,20933.38,710228601,31.7,0.96,11.3,66.97,32.25,7.7,56.09,20.73,0.67
3652,7,2016,5594.33,1213062547,45.5,0.74,17.95,72.06,52.77,3.56,54.86,67.78,0.35
3653,3,2019,12310.26,431523816,89.13,0.96,17.6,78.71,41.97,7.58,79.35,12.5,0.61
3654,3,2015,54764.92,79120246,45.71,0.87,18.92,79.96,26.54,6.65,60.39,69.28,0.85
3655,19,2009,2138.65,1000106851,76.63,1.0,10.71,90.3,33.11,8.8,68.28,43.39,0.8
3656,4,2009,39552.48,1162851204,60.56,0.94,9.39,81.5,46.47,7.0,63.19,67.97,0.88
3657,3,2019,23680.13,920434919,37.33,0.71,13.98,91.73,26.13,3.17,67.75,62.3,0.16
3658,3,2022,40686.28,618986433,68.6,0.88,9.5,81.52,47.95,4.55,52.22,50.08,0.22
3659,16,2015,35732.81,308039364,87.98,0.74,2.76,66.8,48.4,7.95,88.67,36.01,0.59
3660,19,2016,14186.43,1397340006,83.21,0.62,14.96,80.28,30.83,7.92,73.56,56.59,0.72
3661,7,2006,50985.36,971178444,71.42,0.62,7.06,84.99,35.92,3.78,52.85,68.28,0.11
3662,4,2024,30024.48,1672648,60.73,0.7,2.88,82.91,57.42,4.84,45.03,45.23,0.18
3663,1,2019,49529.63,336971142,49.16,0.56,2.37,90.8,49.97,2.12,69.45,39.04,0.92
3664,20,2024,24954.74,1159504387,51.42,0.59,18.76,93.47,51.51,4.65,65.75,20.0,0.03
3665,5,2008,59096.45,518926171,50.77,0.75,6.54,66.09,40.65,2.21,91.29,72.74,0.4
3666,6,2022,46458.87,162072802,85.32,0.98,10.06,53.79,28.53,8.98,52.69,28.71,0.21
3667,3,2010,57991.06,203605490,42.68,0.79,19.11,81.51,43.65,7.33,88.49,18.65,0.77
3668,19,2023,31345.26,434976140,52.68,0.7,10.42,55.29,50.88,9.75,82.16,14.64,0.86
3669,5,2015,28947.78,557211268,55.92,0.62,3.41,92.43,20.16,9.14,66.21,62.55,0.25
3670,6,2006,45571.77,795602851,54.53,0.6,11.93,89.46,24.55,6.83,88.06,57.25,0.59
3671,6,2012,52937.18,66106057,30.25,0.83,3.59,84.25,38.97,6.02,87.4,18.43,0.84
3672,1,2015,57884.6,1109793997,46.26,0.92,3.71,94.46,37.49,9.07,79.29,47.11,0.6
